200;174;317;93;Mdc
hiter;117;317;119;Agpmsnn
uporaba;145;317;179;Ncfsn
igor;100;316;38;Npmsn
posredovati;93;315;41;Vmbn
tiskoven;167;315;99;Npmsn
uvedba;146;314;57;Ncfsn
znamka;59;314;210;Ncfsn
povezava;91;312;105;Ncfsn
prihodnost;91;312;144;Ncfsn
namenjen;81;311;194;Appmsnn
razkriti;167;311;45;Vmen
sobota;123;310;65;Npfsn
sekretar;112;309;47;Ncmsn
31;99;308;82;Mdc
dvig;210;308;65;Ncmsn
nadaljevanje;102;308;56;Ncnsn
naslov;113;308;90;Ncmsn
ruski;107;308;113;Agpmsny
težko;230;308;58;Rgp
brezposelnost;518;307;82;Ncfsn
èez;182;307;102;Sa
naloga;72;307;76;Ncfsn
obresti;159;307;41;Ncfpa
predsednica;92;307;49;Ncfsn
strokoven;84;307;121;Agpmsan
avtomobilski;204;306;125;Agpmsny
energetski;50;306;117;Agpmsny
krediten;224;306;61;Agpmsnn
poraba;122;306;113;Ncfsn
zaposlovanje;181;306;88;Ncnsn
hit;138;305;58;Ncmsn
prometen;185;305;138;Agpmsnn
19;152;304;94;Mdc
prevzemen;60;304;31;Npmsn
proizvod;212;304;108;Ncmsn
naèrtovan;112;303;101;Appmsnn
poroštvo;90;303;15;Ncnsn
trenutek;155;303;77;Ncmsn
moèno;339;302;95;Rgp
škoda;431;302;83;Ncfsn
upnica;93;302;10;Ncfsn
izvršen;106;301;64;Appmsnn
model;86;301;94;Ncmsn
odšteti;152;301;74;Vmen
ostali;87;301;43;Agpmpn
postaviti;102;301;118;Vmen
zame;164;301;81;Pp1-sa--b
delniški;197;300;134;Agpmsny
dokument;125;300;67;Ncmsn
obisk;99;300;177;Ncmsn
referendum;93;300;24;Ncmsn
uraden;145;300;61;Agpmsnn
4;112;299;76;Mdc
dušan;90;299;31;Npmsn
izraziti;131;299;109;Vmen
regija;126;299;164;Ncfsn
uèinek;110;299;77;Ncmsn
24;160;298;111;Mdc
poskušati;135;298;64;Vmpn
pristojen;148;298;42;Agpmsnn
mariborski;249;297;74;Agpmsny
volitev;62;297;39;Ncfpg
23;164;296;110;Mdc
devet;195;296;141;Mlc-pn
odstopiti;194;296;13;Vmen
60;177;295;104;Mdc
novica;186;295;109;Ncfsn
krog;65;294;45;Ncmsn
primorje;175;294;22;Npnsn
pripravljati;89;294;90;Vmpn
5;125;293;74;Mdc
bruselj;86;293;72;Npmsn
hèerinski;156;293;28;Agpfdn
negativen;422;293;46;Agpmsnn
predlagan;95;293;26;Appmsnn
vrednosten;114;293;46;Agpmsnn
oèitno;248;292;44;Rgp
okrepiti;54;292;260;Vmen
podražiti;348;292;281;Vmen
zaèasen;104;292;34;Agpmsnn
zlasti;173;292;108;Q
agrokor;90;291;19;Ncmsn
ukvarjati;116;291;83;Vmpn
zamenjati;68;291;52;Vmen
21;143;290;86;Mdc
dosedanji;73;290;46;Agpmsny
glas;61;289;52;Ncmsn
kotacija;101;289;99;Ncfsn
ministrica;98;289;67;Ncfsn
minuli;139;289;106;Agpmsay
razrešitev;95;288;11;Ncfsa
red;86;288;69;Ncmsn
hypo;90;287;25;Npfsn
nacionalen;107;287;86;Agpmsnn
omogoèati;70;287;181;Vmpn
trošarina;198;286;29;Ncfsn
pismo;147;285;36;Ncnsn
ponujati;78;285;118;Vmpn
faza;56;284;69;Ncfsn
meseèen;143;284;106;Agpmsnn
razlika;110;284;52;Ncfsn
trenuten;138;284;69;Agpmsan
varnost;110;284;188;Ncfsn
izplaèati;181;283;68;Vmbn
zdeti;137;283;62;Vmpn
dejanje;398;282;62;Ncnsn
obravnava;105;282;36;Ncfsn
okrog;155;282;75;Sg
reden;83;282;92;Agpmsnn
tomaž;62;282;42;Npmsn
dividenda;63;281;65;Ncfsn
naèrtovati;90;281;144;Vmpn
odnos;147;281;104;Ncmsn
stabilnost;50;281;57;Ncfsn
španija;188;281;28;Npfsn
dneven;95;280;78;Agpmsnn
sklenjen;86;280;79;Appmsnn
strokovnjak;102;280;103;Ncmsn
verjeti;147;280;97;Vmbn
konèen;106;279;54;Agpmsnn
preveriti;79;279;68;Vmen
vstop;93;279;80;Ncmsn
dom;165;278;123;Ncmsn
pobuda;69;278;57;Ncfsn
proraèunski;136;278;43;Agpmsny
zaprositi;91;278;28;Vmen
2013;78;277;75;Mdc
cent;279;277;169;Ncmsn
7;98;276;50;Mdc
bistveno;153;276;73;Rgp
dogodek;127;276;157;Ncmsn
22;201;275;109;Mdc
imf;107;275;25;Npmsn
kmalu;113;275;67;Rgp
namesto;150;275;41;Sg
novinarski;88;275;52;Agpmsny
pritisk;198;275;29;Ncmsn
èelo;79;274;23;Ncnsa
moèen;190;274;148;Agpmsnn
poslovati;142;274;101;Vmpn
koalicija;112;273;47;Ncfsn
letalski;152;273;130;Agpmsny
naroèilo;162;273;82;Ncnsn
posebej;161;273;113;Rgp
stanovanjski;144;273;69;Agpmsny
volja;78;273;137;Ncfsn
27;137;272;71;Mdc
doloèati;65;272;45;Vmpn
kdaj;96;272;50;Rgp
lastnica;75;272;16;Ncfsn
uporabnik;77;272;188;Ncmsn
francija;123;271;69;Npfsn
otrok;273;271;245;Ncmsn
roka;125;271;95;Ncfsn
rusija;104;271;109;Npfsn
slovenec;125;271;156;Npmsn
zaposlitev;170;271;103;Ncfsn
odkup;54;270;28;Ncmsn
tv;90;270;30;Ncfsn
dražba;77;269;34;Ncfsn
parlament;69;268;73;Ncmsn
poceniti;329;268;150;Vmen
pojasnilo;109;268;17;Ncnsn
republika;81;268;102;Ncfsn
zanikati;153;268;5;Vmen
zbrati;84;268;97;Vmen
povsem;120;267;68;Rgp
300;221;266;118;Mdc
osnova;81;266;61;Ncfsn
sporen;221;266;18;Agpmsnn
aleš;63;265;37;Npmsn
oddaja;88;265;63;Ncfsn
prijava;141;265;54;Ncfsn
matej;80;264;29;Npmsn
poziv;81;264;29;Ncmsn
prodajen;57;264;53;Agpmsnn
razprava;65;264;34;Ncfsn
stališèe;76;264;30;Ncnsn
smer;122;263;69;Ncfsn
zares;100;263;22;Rgp
jože;91;262;55;Npmsn
konèan;85;262;53;Appmsnn
potrošnik;133;262;135;Ncmsn
prviè;173;262;130;Rgp
toliko;157;262;83;Rgp
trditi;191;262;36;Vmpn
poceni;134;261;179;Agpfsn
konkreten;84;260;56;Agpmsnn
prihajati;155;260;72;Vmpn
recesija;326;260;71;Ncfsn
soden;136;260;35;Agpmsnn
preseèi;138;259;158;Vmen
splošen;125;259;71;Agpmsnn
šrot;108;259;11;Npmsn
kitajski;133;257;130;Agpmsny
pošta;103;257;57;Ncfsn
izvajanje;93;256;55;Ncnsa
lahovnik;70;256;33;Npmsn
razvojen;45;256;132;Agpmsnn
blagoven;61;255;152;Ncmsn
izbrati;48;255;88;Vmen
kvadraten;50;255;66;Agpmsnn
lokalen;92;255;130;Agpmsan
nadomestilo;87;254;47;Ncnsn
trajati;112;254;45;Vmpn
razmišljati;91;253;67;Vmpn
sedež;97;253;81;Ncmsn
poplaèilo;152;252;20;Ncnsa
prepreèiti;110;252;53;Vmen
28;132;251;71;Mdc
srbija;72;251;92;Npfsn
gorenjski;64;250;35;Agpmsny
grški;215;250;39;Agpmsny
izvajalec;96;250;56;Ncmsn
izvoz;159;250;135;Ncmsn
minimalen;124;250;31;Agpmsan
neuraden;143;250;19;Agpmsnn
toda;128;250;43;Cc
uporabljati;110;250;131;Vmpn
direktorica;147;249;45;Ncfsn
moj;108;249;98;Ps1msns
okrožen;206;249;16;Appmsnn
ponovno;115;249;74;Rgp
tokrat;105;249;95;Rgp
zaupanje;156;249;121;Ncnsn
doloèiti;44;248;38;Vmen
elektrarna;76;248;106;Ncfsn
glasovati;46;248;27;Vmbn
lahek;85;248;85;Agpmsnn
nasprotovati;134;248;14;Vmpn
navesti;152;248;31;Vmen
prebrati;28;247;21;Vmen
zoran;83;246;48;Npmsn
državljan;158;245;100;Ncmsn
izteèi;55;245;20;Vmen
temveè;125;245;74;Cc
umakniti;106;245;24;Vmen
odpravnina;148;244;28;Ncfsn
podjetnik;93;244;79;Ncmsn
ugoden;51;244;122;Agpmsnn
zgodba;100;244;47;Ncfsn
najem;64;243;42;Ncmsn
poteza;121;243;30;Ncfsn
moè;82;242;86;Ncfsn
obèinski;100;242;51;Agpmsny
obenem;105;242;67;Rgp
prinesti;117;242;138;Vmen
terme;48;242;57;Ncfpn
hoteti;163;241;59;Vmpn
intereuropa;181;241;105;Npfsn
izraèun;72;241;30;Ncmsn
okrevanje;118;241;87;Ncnsn
2006;123;240;69;Mdc
napovedan;141;239;32;Appmsnn
plaèevati;234;239;43;Vmpn
bank;134;238;99;Npmsn
gregor;86;238;30;Npmsn
tretjina;165;238;88;Ncfsn
mogoè;79;237;43;Agpmsnn
sredi;111;237;35;Sg
nespremenjen;45;236;16;Agpmsnn
vztrajati;107;236;45;Vmpn
družina;141;235;136;Ncfsn
omrežje;91;235;105;Ncnsn
prenos;78;235;57;Ncmsn
primeren;78;235;87;Agpmsnn
stavkoven;154;235;7;Npmsn
26;141;234;86;Mdc
oddati;33;234;26;Vmen
omejitev;72;234;46;Ncfsn
0;109;233;58;Mdc
dogajanje;100;233;32;Ncnsn
društvo;84;233;78;Ncnsn
misliti;102;233;56;Vmpn
bojan;87;232;21;Npmsn
drag;329;232;87;Agpmsnn
lestvica;52;232;82;Ncfsn
novinar;137;232;52;Ncmsn
prenesti;71;232;36;Vmen
avstrija;88;231;70;Npfsn
bencin;213;231;117;Ncmsn
dokumentacija;111;231;41;Ncfsn
institucija;88;231;67;Ncfsn
pridobitev;54;231;66;Ncfsn
srbski;66;231;74;Agpmsny
uradno;87;231;39;Rgp
ustaven;79;231;25;Agpmsnn
hse;65;230;28;Npmsn
reševati;94;230;35;Vmpn
svetovalec;56;230;30;Ncmsn
tekoè;98;230;54;Agpmsnn
avstrijski;91;229;46;Agpmsny
80;158;228;81;Mdc
zašèita;78;227;82;Ncfsn
avtocesta;150;226;49;Ncfsn
drugaèen;94;226;39;Agpmsnn
britanski;175;225;87;Agpmsny
daleè;128;225;61;Rgp
elektronski;96;225;77;Agpmsny
enoten;89;225;95;Agpmsnn
koli;65;225;37;Q
nihèe;198;225;40;Pz-msn
pritožba;116;225;16;Ncfsn
vaš;39;225;81;Ps2msnp
stavba;119;224;73;Ncfsn
uèinkovit;44;224;114;Agpmsnn
voda;205;224;138;Ncfsn
400;141;223;67;Mdc
èlanek;65;223;29;Ncmsn
rezerva;63;223;56;Ncfsn
volitve;80;223;49;Ncfpn
pozivati;63;222;40;Vmpn
preteklost;106;222;28;Ncfsn
slednji;97;222;49;Agpmsny
35;131;221;91;Mdc
fiskalen;67;221;28;Agpmsnn
odobriti;70;221;45;Vmen
tovrsten;81;221;68;Agpmsnn
konzorcij;48;220;30;Ncmsn
matjaž;52;220;26;Npmsn
aukn;45;219;8;Npmsn
dajati;81;219;77;Vmpn
odziv;95;219;47;Ncmsn
poroèanje;157;219;36;Ncnsn
temeljiti;47;219;34;Agpmpn
vseeno;96;219;53;Rgp
kolektiven;96;218;28;Agpmsnn
oblast;145;218;63;Ncfsn
odgovarjati;112;218;30;Vmpn
standard;107;218;77;Ncmsn
izogniti;101;217;40;Vmen
izvedeti;109;217;22;Vmen
kupovati;76;217;50;Vmpn
marko;89;217;41;Npmsn
türk;61;217;93;Npmsn
uvesti;94;217;46;Vmen
desus;41;216;22;Npmsn
jutri;75;216;60;Rgp
kazenski;205;216;37;Agpmsny
ustaviti;200;216;44;Vmen
zadovoljen;68;216;163;Agpmsnn
blago;105;215;70;Ncnsn
hrana;224;215;139;Ncfsn
kitajska;76;215;89;Npfsn
situacija;130;215;42;Ncfsn
veèer;90;215;42;Ncmsn
70;111;214;79;Mdc
aktiven;90;214;52;Agpmsnn
ekonomist;118;214;56;Ncmsn
rad;83;214;100;Rgp
ravnanje;187;214;39;Ncnsn
skrbeti;138;214;74;Vmpn
skupno;122;214;58;Rgp
svež;77;214;64;Agpmsnn
vinjeta;63;214;40;Ncfsn
najveè;86;213;83;Rgs
nepremièninski;114;213;34;Agpmsny
potencialen;61;213;36;Agpmsnn
razpravljati;37;213;15;Vmpn
tam;131;213;81;Rgp
bilanèen;57;212;74;Agpmsnn
blok;66;212;22;Ncmsn
skladno;32;212;41;Rgp
tožilstvo;165;212;24;Ncnsn
8;101;211;51;Mdc
brezposeln;347;211;53;Agpmsnn
dow;205;211;210;Npmsn
konkurenènost;73;211;70;Ncfsa
podrobnost;31;211;22;Ncfsn
prost;67;211;90;Agpmsnn
zdravje;118;211;138;Ncnsn
9;76;210;61;Mdc
nlbje;40;210;4;Ncnsn
statistièen;174;210;77;Agpmsnn
volilen;41;209;48;Agpmsnn
praksa;94;208;47;Ncfsn
priložnost;43;208;140;Ncfsn
sprožiti;175;208;21;Vmen
struktura;48;208;39;Ncfsn
trgovski;63;208;63;Agpmsny
90;118;207;63;Mdc
mlad;182;207;184;Agpmsnn
pooblastilo;74;207;20;Ncnsa
reèi;96;207;60;Vmen
spremljati;69;207;83;Vmpn
upravièen;79;207;43;Appmsnn
zaloga;110;207;50;Ncfsn
29;99;205;65;Mdc
evrski;120;205;24;Agpmsay
ivan;102;205;29;Npmsn
kazen;257;205;47;Ncfsn
odpreti;40;205;141;Vmen
posameznik;89;205;69;Ncmsn
potrebno;55;205;65;Rgp
šola;155;205;171;Ncfsn
bavèar;72;204;8;Npmsn
d;59;204;42;Ncmsn
koprski;137;204;42;Agpmpn
razen;67;204;44;Sg
veèinoma;130;204;64;Rgp
blizu;85;203;60;Rgp
kršitev;174;203;24;Ncfsn
p;140;203;86;Y
preko;83;203;73;Sg
neto;103;202;56;Rgp
prodajalec;66;202;45;Ncmsn
realen;106;202;37;Agpmsnn
spor;161;202;26;Ncmsn
španski;104;202;27;Agpmsny
mol;84;201;47;Npfsn
prizadevati;31;201;54;Vmpn
izkušnja;57;199;130;Ncfsn
nedelja;66;199;56;Ncfsn
oblikovanje;45;199;61;Ncnsn
povzroèiti;308;199;37;Vmen
spraševati;101;198;11;Vmpn
uvrstiti;48;198;77;Vmen
zakljuèiti;86;198;83;Vmen
èrn;169;197;53;Agpmsnn
dokler;93;197;28;Cs
izbran;32;197;48;Appmsnn
napaka;193;197;34;Ncfsn
nastati;180;197;35;Vmen
nfd;56;197;26;Npmsn
oblikovati;84;197;93;Vmpn
opravljen;108;197;48;Appmsnn
poznati;109;197;65;Vmpn
tehnologija;49;197;136;Ncfsn
unicredit;49;197;35;Npfsn
uroš;33;197;16;Npmsn
vèerajšnji;107;197;45;Agpmsny
zagotavljanje;38;197;35;Ncnsn
guverner;54;196;36;Ncmsn
južen;65;196;73;Agpmsnn
srednji;69;196;118;Agpmsny
študent;66;196;106;Ncmsn
turistièen;102;196;171;Agpmsnn
udeležiti;53;196;70;Vmen
dejansko;79;195;28;Rgp
slika;83;195;44;Ncfsn
umar;102;195;8;Npmsn
uspešno;44;195;120;Rgp
airways;77;194;34;Npmsn
jones;190;194;199;Npmsn
obvestiti;118;194;41;Vmen
peter;50;194;40;Npmsn
trend;64;194;79;Ncmsn
ustanovitev;55;194;52;Ncfsn
parlamentaren;68;193;17;Agpmsnn
valuta;123;193;33;Ncfsn
zahtevek;95;193;12;Ncmsan
koalicijski;41;192;25;Agpmsny
odvetnik;128;192;15;Ncmsn
prièakovan;120;192;41;Appmsnn
tehnièen;64;192;66;Agpmsnn
vsebina;55;192;61;Ncfsn
derivat;82;191;39;Ncmsan
kmetijski;69;191;60;Agpmpn
odpraviti;67;191;65;Vmen
zagotovo;84;191;60;Rgp
izboljšanje;39;190;80;Ncnsn
olje;136;190;78;Ncnsn
plaèilen;151;190;36;Agpmsnn
hud;314;189;58;Agpmsnn
naroèiti;97;189;61;Vmen
obvladovati;51;189;26;Vmpn
ravno;116;189;50;Q
težek;180;189;44;Agpmsnn
transakcija;67;189;8;Ncfsn
ugotovitev;101;189;17;Ncfsn
varen;49;189;131;Agpmsnn
neposreden;95;188;61;Agpmsnn
preveè;161;188;38;Rgp
kasno;63;187;30;Rgp
menjava;47;187;41;Ncfsn
milan;47;187;30;Npmsn
sls;80;187;15;Npfsn
garancija;73;186;38;Ncfsn
glasovanje;42;186;27;Ncnsn
predor;85;186;34;Ncmsn
britanija;104;185;46;Npfsn
gzs;75;185;26;Npfsn
obrniti;77;185;40;Vmen
prevoznik;103;185;51;Ncmsn
skupnost;79;185;73;Ncfsn
tok;50;185;50;Ncmsn
erjavec;43;184;38;Npmsn
ideja;46;184;127;Ncfsn
nepravilnost;182;184;20;Ncfsn
ovadba;224;184;8;Ncfsn
varèevalen;118;184;28;Agpmsnn
dodatno;140;183;34;Rgp
dohodek;86;183;29;Ncmsn
hrvaško;117;183;58;Agpnsn
nikoli;152;183;53;Rgp
nanašati;82;182;24;Vmpn
nujno;53;182;31;Rgp
spremenjen;52;182;25;Appmsnn
vzeti;92;182;47;Vmen
zakljuèen;68;182;59;Appmsnn
zdajšnji;64;182;24;Agpmsny
boj;72;181;67;Ncmsn
iskanje;69;181;68;Ncnsn
oèitek;148;181;16;Ncmsn
ureditev;38;181;73;Ncfsn
zakonski;70;181;25;Agpmsny
ddv;95;180;22;Ncmsn
donos;70;180;55;Ncmsn
držati;108;180;40;Vmpn
policijski;150;180;51;Agpmsny
vendarle;56;180;35;Cc
mehanizem;44;179;16;Ncmsn
pisanje;74;179;21;Ncnsn
policist;250;179;85;Ncmsn
razumeti;108;179;32;Vmbn
ukrepati;89;179;26;Vmpn
dostop;84;178;66;Ncmsan
energetika;38;178;30;Ncfsn
fakulteta;81;178;68;Ncfsn
podjetniški;62;178;77;Agpmsny
pokojnina;119;178;38;Ncfsn
izbira;31;177;53;Ncfsn
marjan;54;177;34;Npmsn
sta;68;177;22;Va-r3d-n
subvencija;45;177;51;Ncfsn
tema;57;177;52;Ncfsn
dvigniti;153;176;97;Vmen
kolikor;79;176;47;Cs
namera;63;176;18;Ncfsn
znajti;197;176;24;Vmen
gradbeništvo;188;175;48;Ncnsn
sto;133;175;61;Mlc-pn
veljaven;51;175;32;Agpmsnn
znotraj;65;175;34;Sg
150;89;174;59;Mdc
enkrat;79;174;59;Rgp
poln;64;174;78;Agpmsnn
porabiti;70;174;65;Vmen
širok;58;174;116;Agpmsnn
vektor;70;174;9;Ncmsn
zavedati;90;174;57;Vmpn
življenjski;98;174;62;Agpmsny
izkazati;129;173;48;Vmen
naveden;46;173;23;Appmsnn
45;110;172;76;Mdc
dobava;127;172;32;Ncfsn
kbm;165;172;111;Npfsn
likvidnost;78;172;22;Ncfsn
lokacija;38;172;91;Ncfsn
menedžer;52;172;30;Ncmsn
portorož;46;172;54;Npmsn
razrešiti;46;172;7;Vmen
tukaj;39;172;38;Rgp
boštjan;74;171;21;Npmsn
drugaèe;72;171;39;Rgp
igra;57;171;80;Ncfsn
japonski;165;171;82;Agpmsny
odloèanje;39;171;13;Ncnsn
sodba;102;171;9;Ncfsn
varèevanje;72;171;27;Ncnsn
600;107;170;68;Mdc
akcija;89;170;124;Ncfsn
bilanca;84;170;32;Ncfsn
dolžniški;120;170;21;Agpmsny
elektro;119;170;38;Npmsn
izveden;74;170;24;Appmsnn
teèi;50;170;35;Vmpn
tik;82;170;28;Rgp
zjutraj;97;170;55;Rgp
izboljšati;40;169;125;Vmen
korupcija;179;169;20;Ncfsn
letalo;91;169;171;Ncnsn
obnova;64;169;75;Ncfsn
odprava;48;169;42;Ncfsn
podaljšati;58;169;27;Vmen
podizvajalec;175;169;9;Ncmsn
podobno;75;169;39;Rgp
ponoven;52;169;38;Agpmsnn
resen;130;169;36;Agpmsnn
vidik;45;169;30;Ncmsn
virant;56;169;29;Npmsn
vkljuèen;54;169;34;Appmsnn
želja;43;169;78;Ncfsn
kakovost;54;168;128;Ncfsn
makroekonomski;78;168;20;Agpmsay
nasproten;69;168;13;Agpmsnn
umik;53;168;13;Ncmsn
ustanoviti;33;168;54;Vmen
viator;72;168;9;Npmsn
bogat;41;167;80;Agpmsnn
dohodnina;16;167;15;Ncfsn
koncern;70;167;52;Ncmsn
lds;46;167;16;Npfsn
scenarij;96;167;22;Ncmsn
tehnološki;69;167;114;Agpmsny
group;46;166;53;Npmsn
izpeljati;48;166;26;Vmen
jasno;62;166;23;Rgp
kakršen;40;166;13;Pr-msn
neposredno;43;166;34;Rgp
paè;81;166;30;Q
pogosto;134;166;58;Rgp
priznati;151;166;19;Vmen
proizvoden;62;166;59;Agpmsnn
raèunski;92;166;12;Agpmsny
razred;51;166;53;Ncmsn
sklic;37;166;7;Ncmsan
test;43;166;26;Ncmsn
urediti;50;166;65;Vmen
uslužbenec;131;166;25;Ncmsn
atvp;63;165;2;Npmsn
èlen;52;165;17;Ncmsn
gospodinjstvo;116;165;53;Ncnsa
prepreèevanje;90;165;35;Ncnsn
turizem;72;165;134;Ncmsn
2005;92;164;38;Mdc
pogodben;59;164;20;Agpmsnn
prevoz;120;164;80;Ncmsn
revizijski;43;164;9;Agpmsny
sid;30;164;27;Npfsn
švicarski;68;164;32;Agpmsny
tu;63;164;66;Rgp
izgradnja;35;163;58;Ncfsn
javno;59;163;13;Rgp
kadrovski;48;163;20;Agpmsny
kje;53;163;42;Rgp
obdržati;29;163;45;Vmen
prekiniti;105;163;23;Vmen
revizor;40;163;4;Ncmsn
zvišanje;118;163;45;Ncnsn
75;70;162;38;Mdc
èetrtina;105;162;49;Ncfsn
graditi;71;162;75;Vmpn
javnofinanèen;75;162;21;Agpmsnn
konkurenèen;46;162;44;Agpmsnn
pojaviti;129;162;28;Vmen
pomen;24;162;86;Ncmsn
zasedanje;34;162;24;Ncnsn
zvon;157;162;16;Ncmsn
življenje;112;162;128;Ncnsn
dogajati;85;161;23;Vmpn
konsolidacija;32;161;21;Ncfsn
politik;108;161;58;Ncmsn
stabilen;28;161;63;Agpmsnn
dokonèen;39;160;15;Agpmsan
fizièen;68;160;26;Agpmsan
korist;85;160;43;Ncfsa
luè;87;160;68;Ncfsn
ocenjen;65;160;46;Appmsnn
paloma;60;160;16;Npfsn
pristati;114;160;32;Vmbn
skozi;80;160;49;Sa
kazniv;273;159;33;Agpmsnn
kratkoroèen;92;159;17;Agpmsnn
osrednji;109;159;85;Agpmsny
privatizacija;51;159;14;Ncfsn
upravljati;37;159;18;Vmpn
vlaganje;48;159;82;Ncnsn
železniški;72;159;56;Agpmsny
global;82;158;17;Npmsn
poskrbeti;47;158;86;Vmen
prednost;23;158;87;Ncfsn
robert;66;158;32;Npmsn
sredina;63;158;32;Ncfsn
dolgo;102;157;29;Rgp
inštitut;75;157;60;Ncmsn
ohranitev;25;157;30;Ncfsn
opravljanje;50;157;24;Ncnsa
podražitev;249;157;37;Ncfsn
prednosten;44;157;25;Agpmsnn
700;95;156;45;Mdc
kd;39;156;31;Npmsn
knjiga;57;156;89;Ncfsn
mobilen;65;156;114;Agpmsnn
petkov;70;156;36;Npmsn
pristojnost;60;156;21;Ncfsn
uporabiti;53;156;51;Vmen
vzajemna;37;156;11;Npfsn
dogovorjen;41;155;14;Appmsnn
letališèe;67;155;62;Ncnsn
najeti;60;155;22;Vmen
natanèno;47;155;33;Rgp
samostojen;35;155;48;Agpmsnn
uspeh;39;155;116;Ncmsn
vkljuèevati;44;155;44;Vmpn
gost;68;154;130;Ncmsn
i;56;154;32;Ncmsn
izbor;26;154;74;Ncmsn
obljubiti;49;154;44;Vmen
obvezen;54;154;43;Agpmsnn
operater;52;154;48;Ncmsn
svetnik;84;154;39;Ncmsn
usklajen;40;154;27;Appmsnn
voditelj;66;154;54;Ncmsn
zabeležiti;205;154;140;Vmen
zaprt;112;154;27;Appmsnn
aerodrom;71;153;64;Ncmsn
fed;31;153;26;Npmsn
nazaj;90;153;39;Rgp
odpušèanje;209;153;26;Ncnsn
omenjati;50;153;18;Vmpn
prebivalec;116;153;71;Ncmsn
presegati;84;153;36;Vmpn
sum;252;153;10;Ncmsn
svetovati;33;153;75;Vmbn
uredba;46;153;23;Ncfsn
zaèasno;68;153;17;Rgp
beležiti;156;152;128;Vmpn
doba;76;152;38;Ncfsn
globalen;96;152;52;Agpmsnn
hotel;72;152;95;Vmpp-sm
obrat;74;152;52;Ncmsn
porasti;54;152;155;Ncmpn
rebalans;39;152;17;Ncmsan
sila;106;152;58;Ncfsn
skušati;77;152;44;Vmpn
veèkrat;126;152;27;Rgp
800;92;151;45;Mdc
postaja;80;151;62;Ncfsn
prodan;47;151;34;Appmsnn
vizjak;36;151;31;Npmsn
vkljuèiti;29;151;42;Vmen
wall;115;151;83;Npmsn
zavezanec;31;151;16;Ncmsn
2004;64;150;26;Mdc
dodatek;47;150;75;Ncmsn
gaspari;17;150;10;Npmsn
izid;62;150;51;Ncmsn
izjemno;96;150;58;Rgp
london;68;150;108;Npmsn
podaljšanje;44;150;13;Ncnsn
rekorden;136;150;102;Agpmsan
šušteršiè;31;150;13;Npmsn
omejen;54;149;30;Appmsnn
plaèan;86;149;37;Appmsnn
sveženj;37;149;26;Ncmsan
vzrok;171;149;17;Ncmsn
anketa;45;148;29;Ncfsn
elan;53;148;42;Ncmsn
izplaèan;73;148;30;Appmsnn
kupnina;52;148;21;Ncfsn
naložiti;60;148;9;Vmen
odhod;78;148;24;Ncmsn
ponoviti;49;148;33;Vmen
popolnoma;99;148;35;Rgp
potnik;85;148;115;Ncmsn
študentski;65;148;55;Agpmsny
visoko;84;148;107;Rgp
zaposlovati;83;148;91;Vmpn
kampanja;25;147;46;Ncfsn
portal;49;147;54;Ncmsn
shema;35;147;23;Ncfsn
zaenkrat;44;147;24;Rgp
boris;85;146;17;Npmsn
izdan;31;146;18;Appmsnn
kongres;49;146;21;Ncmsn
kranj;58;146;34;Npmsn
material;74;146;96;Ncmsn
razviden;86;146;31;Agpmsnn
ulica;69;146;57;Ncfsn
zanimiv;42;146;87;Agpmsnn
zdrsniti;199;146;8;Vmen
cesten;78;145;66;Npmsn
industrijski;115;145;81;Agpmsny
izjema;65;145;42;Ncfsn
masa;72;145;12;Ncfsn
polletje;98;145;91;Ncnsa
revija;29;145;62;Ncfsn
vzajemen;36;145;26;Agpmsnn
zaslužiti;63;145;88;Vmen
deti;103;144;65;Vmen
financirati;48;144;32;Vmbn
kultura;61;144;60;Ncfsn
podpredsednik;29;144;22;Ncmsn
surovina;93;144;25;Ncfsn
zbiranje;43;144;18;Ncnsn
živeti;111;144;71;Vmpn
2014;41;143;42;Mdc
èakanje;98;143;17;Ncnsn
dostopen;44;143;37;Agpmsnn
droga;83;143;25;Ncfsn
kos;59;143;32;Rgp
morje;91;143;70;Ncnsn
oddelek;69;143;65;Ncmsn
pridružiti;43;143;44;Vmen
športen;40;143;107;Agpmsnn
usoda;98;143;17;Ncfsn
vprašati;42;143;12;Vmen
vsota;73;143;52;Ncfsn
dopust;142;142;38;Ncmsn
miza;43;142;30;Ncfsn
poèakati;38;142;15;Vmen
poveèevati;113;142;51;Vmpn
pozitivno;29;142;105;Rgp
zanimanje;57;142;81;Ncnsn
znati;70;142;53;Vmpn
blagajna;68;141;22;Ncfsn
letno;65;141;73;Rgp
matièen;98;141;44;Agpmsnn
obetati;85;141;65;Vmpn
povzpeti;97;141;167;Vmen
s;117;141;85;Si
casino;60;140;10;Ncmsn
obvestilo;64;140;10;Ncnsa
vipa;42;140;11;Npmsn
dodan;63;139;55;Appmsnn
dolžnost;41;139;28;Ncfsn
izpolniti;60;139;35;Vmen
navaden;83;139;15;Agpmsnn
preden;56;139;30;Cs
predstavitev;32;139;71;Ncfsn
trditev;91;139;9;Ncfsn
zastopati;39;139;25;Vmpn
danilo;40;138;57;Npmsn
nadomestiti;48;138;17;Vmen
preuèiti;19;138;13;Vmen
sprejemati;50;138;30;Vmpn
sprva;70;138;37;Rgp
zaveza;31;138;19;Ncfsn
